-0.000642814563173895	-8.19991014116538e-06	-0.000183944717688191	 0.000975086476559556
-0.000744082218499921	-0.000429716956527569	 -0.00770166923460678	  0.00341242924218221
 0.000135702767389327	 0.000143637153290252	  0.00312559972710379	 -0.00272698301301825
 3.27584463425192e-05	 0.000791548293767595	 -0.00327048420630483	  0.00163901486832475
 0.000555718455814371	-0.000138503512532092	  0.00654839654459242	  0.00307424963930173
 0.000326845194446255	-0.000503633992077578	   -0.015251618308216	 -0.00419218782990958
-1.82905784325935e-05	  0.00485765973403775	 -0.00414351731346822	   0.0028653038796179
 0.000642814563173862	 8.17440744506511e-06	 0.000197008590332244	-0.000862125791793305
-0.000899875083577383	 4.84853476458971e-05	-0.000310985763949338	  0.00426577322889646
  0.00103648040772196	-9.50872914353421e-05	 0.000553383354566825	  -0.0033364890383118
-3.53548240281355e-05	 0.000452275050752668	 -0.00444875681836818	-0.000289708006921017
-0.000907761618312016	-0.000483472257691518	   0.0134310909209039	-0.000903658667244578
 -0.00116383177892117	 8.94344425958856e-05	 -0.00689513494147172	  -0.0029131516869073
-0.000453103912474131	  -0.0091435797344368	  0.00414351732186492	  0.00176062213039762
                    0	                    0	                    0	                    0
4.51081934653058e-321	                    0	     1.19909116466499	                    0
                    0	                    0	                    1	                    0
                    0	                    0	              9.6e-05	                    0
                    0	                    0	              -0.0346	                    0
                    0	                    0	              -0.0755	                    0
                    0	                    0	                0.001	                    0
