-0.000564634688431821	-1.40153642578929e-05	-0.000400664767687865	  0.00224979181870871
-0.000202601982819734	-6.36831579206415e-05	  -0.0079972397760648	  0.00229074335033061
 -0.00030928694763122	 0.000335845199338267	-0.000847739407099133	 -0.00119365129119112
-0.000172776139539701	 0.000619188205109271	 -0.00282789121567621	  0.00127989612896648
 0.000231897540143148	  0.00121004313164264	  0.00903269719873089	 0.000311782414834908
-0.000477437668536437	  -0.0016566756431793	  -0.0161311179883513	 0.000283288379158407
-0.000911930186131531	-8.41141408979472e-06	   0.0164130681994482	 -0.00116852451869647
 0.000564634688464959	 1.40126407363893e-05	-0.000406290379992127	-0.000122476469972497
  8.9953609691326e-05	 9.24100714757345e-05	 -0.00350798444565129	  0.00269384429571017
-4.37384490537864e-05	-7.96490401858104e-05	 0.000433500307770687	 -0.00238364585753798
 0.000125458661601251	 8.43714364680186e-05	-0.000347472080791481	  0.00182579366816266
-0.000444604493009661	-0.000214296385246946	   0.0109846536580779	 0.000422488276269599
-0.000663328016190527	-0.000217479904896361	 -0.00742619246701769	-0.000633046740589625
-0.000652097922374143	  8.2797119824017e-06	                    0	  0.00201008913305814
