 1.73839416549469	 1.72808691335169	 1.25185976823459	-2.18400463827404	-1.90059605155712	 1.76019315483835	 2.39662577232553
 1.73839611433264	 1.72808619831404	 1.25185667900427	-2.18400460897288	 -1.9005980860624	 1.76019162895944	 2.39662648440235
 1.73839611433263	 1.72808619809597	 1.25185333130086	-2.18400302499317	-1.90059737398558	 1.76019315483835	 2.39663157066537
 1.73839611433263	 1.72808265818346	 1.25185165749132	-2.18400676488686	-1.90059737398558	 1.76019234103627	 2.39662862063282
 1.73839249505495	 1.72808265821845	 1.25185332788503	-2.18400534087968	-1.90059676363402	 1.76019386691517	 2.39663085858855
  1.7383941654908	  1.7280884242086	 1.25185499832086	-2.18400905645199	-1.90059676363402	 1.76019564428153	 2.39662648440235
  1.7383941654908	 1.72808332078314	 1.25185499832086	-2.18400701514772	-1.90059737398558	 1.76019398465274	  2.3966294344349
 1.73839611433263	 1.72808640407372	 1.25185722356094	-2.18400568447051	-1.90059869641397	 1.76019529252237	 2.39663014651173
  1.7383941654908	 1.72808425013044	  1.2518566697742	-2.18400729255965	-1.90059676363402	 1.76019457899266	 2.39663085858855
 1.73839249505495	 1.72808424915727	 1.25185428157189	-2.18400488435502	 -1.9005980860624	 1.76019469672957	 2.39663085858855
 1.73839611433263	 1.72808619798739	 1.25185336320675	-2.18400664223081	-1.90059737398558	 1.76019458335265	 2.39662648440235
 1.73839611433263	 1.72808257870926	 1.25184970904339	 -2.1840069075844	-1.90059737398558	 1.76019563868396	 2.39663014651173
 1.73839249505495	 1.72808424914511	 1.25185499832625	-2.18400685055395	-1.90059869641397	 1.76019530415144	 2.39663085858855
 1.73839249505495	 1.72808619798694	 1.25185404314075	-2.18400683662206	 -1.9005980860624	 1.76019600315162	  2.3966294344349
  1.7383941654908	 1.72808786842279	 1.25185405197106	-2.18400932216684	-1.90059737398558	  1.7601968169478	  2.3966294344349
 1.73839249505495	 1.72808432861797	 1.25185166638849	-2.18400933222991	 -1.9005980860624	 1.76019600314564	 2.39663085858855
 1.73839249505495	 1.72808622447789	 1.25185714706785	-2.18400766187791	 -1.9005980860624	 1.76019681694773	  2.3966294344349
 1.73839249505495	  1.7280895391857	 1.25185669528446	-2.18400710711511	-1.90059737398558	 1.76019540880639	 2.39663014651173
 1.73839249505495	 1.72808810684541	 1.25185165777666	-2.18400738719884	-1.90059869641397	 1.76019670537321	 2.39663085858855
 1.73839611433263	 1.72808424925412	 1.25185499832101	-2.18400347855496	-1.90059796832483	 1.76019529171551	 2.39663014651173
  1.7383941654908	 1.72808786842683	 1.25185332788501	-2.18400924959559	-1.90059808170175	  1.7601975290485	 2.39662648440235
 1.73839249505495	  1.7280825790363	  1.2518538061598	-2.18400766089815	-1.90059737398536	 1.76019752902455	 2.39662577232553
 1.73839082461909	 1.72808257881827	 1.25185571455775	-2.18400543633921	-1.90059676363395	 1.76019681694773	 2.39663014651173
 1.73839082461909	 1.72808647438652	 1.25185166629158	-2.18400763444354	 -1.9005980860624	 1.76019600314564	 2.39662862063282
 1.73839249505495	 1.72808165100125	 1.25185666886588	-2.18400543634056	-1.90059737398558	 1.76019999586211	 2.39662495852345
 1.73839249505495	 1.72808620715642	 1.25185666875807	-2.18400664544797	 -1.9005980860624	 1.76019720940629	 2.39662577232553
 1.73839249505495	 1.72809001430321	 1.25185571357662	-2.18400542413074	-1.90059631434745	 1.76019529591399	   2.396627908556
  1.7383941654908	  1.7280842501263	 1.25185499864791	-2.18400765784417	-1.90059737350107	 1.76019600314786	 2.39662577232553
  1.7383941654908	 1.72808424947217	 1.25185499842988	-2.18400710575707	-1.90059737382408	 1.76019600314638	 2.39663014651173
 1.73839611433263	 1.72808953886269	 1.25185332788635	-2.18400776106702	-1.90059869641197	 1.76019681694773	 2.39662719647917
 1.73839249505495	 1.72808424914511	 1.25185499832086	-2.18400691563843	-1.90059737398558	 1.76019681694772	 2.39663085858855
  1.7383941654908	 1.72808786842279	 1.25185666875672	-2.18400741315937	-1.90059676363402	 1.76019600314564	 2.39662862063282
 1.73839249505495	 1.72808790374406	 1.25185166039259	-2.18400534499236	-1.90059869641397	 1.76019530415077	 2.39662424644662
 1.73839092665832	 1.72808258754495	 1.25185690717575	-2.18400766054922	-1.90059676363402	 1.76019635636035	 2.39663085858855
 1.73839252906802	 1.72808620093217	 1.25185173692216	-2.18400933189883	-1.90059544120563	 1.76019398465341	 2.39662577232553
 1.73839289133336	 1.72808424918147	 1.25185332886616	-2.18400683775121	-1.90059737398558	 1.76019529252238	   2.396627908556
 1.73839419100579	 1.72808786842324	 1.25185165746127	-2.18400240625113	 -1.9005980860624	 1.76019600316359	 2.39663014651173
 1.73839249506661	 1.72808786842279	 1.25185666875672	-2.18400877603945	-1.90059940849079	 1.76019919514199	 2.39662862063282
 1.73839249505495	 1.72808786842279	 1.25185174575233	-2.18401190366923	-1.90060073091918	 1.76020213257909	 2.39662862063282
 1.73839249505495	 1.72808619798694	 1.25185165853932	-2.18401461256852	-1.90060337577595	  1.7602004165837	 2.39662495852345
